UR_USER_NAME|UR_USER_SURNAME|UR_USER_LOGIN|UR_USER_PASSWORD|UR_USER_PASSWORD_CHANGED|UR_USER_STATUS|UR_USER_EMAIL|UR_ROLE_CUSTOM_CODE|UR_USER_PASSWORD_ENCRYPT
digia112|P1-2|digia112|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia113|P1-2|digia113|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia114|P1-2|digia114|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia115|P1-2|digia115|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia116|P1-2|digia116|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia117|P1-2|digia117|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia118|P1-2|digia118|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia119|P1-2|digia119|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia120|P1-2|digia120|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia121|P1-2|digia121|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia122|P1-2|digia122|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia123|P1-2|digia123|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia124|P1-2|digia124|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia125|P1-2|digia125|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia126|P1-2|digia126|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia127|P1-2|digia127|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia128|P1-2|digia128|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia129|P1-2|digia129|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia130|P1-2|digia130|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia131|P1-2|digia131|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia132|P1-2|digia132|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia133|P1-2|digia133|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia134|P1-2|digia134|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia135|P1-2|digia135|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia136|P1-2|digia136|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia137|P1-2|digia137|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia138|P1-2|digia138|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia139|P1-2|digia139|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia140|P1-2|digia140|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia141|P1-2|digia141|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia142|P1-2|digia142|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia143|P1-2|digia143|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia144|P1-2|digia144|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia145|P1-2|digia145|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia146|P1-2|digia146|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia147|P1-2|digia147|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia148|P1-2|digia148|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia149|P1-2|digia149|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia150|P1-2|digia150|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia151|P1-2|digia151|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia152|P1-2|digia152|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia153|P1-2|digia153|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia154|P1-2|digia154|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia155|P1-2|digia155|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia156|P1-2|digia156|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia157|P1-2|digia157|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia158|P1-2|digia158|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia159|P1-2|digia159|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia160|P1-2|digia160|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia161|P1-2|digia161|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia162|P1-2|digia162|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia163|P1-2|digia163|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia164|P1-2|digia164|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia165|P1-2|digia165|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia166|P1-2|digia166|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia167|P1-2|digia167|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia168|P1-2|digia168|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia169|P1-2|digia169|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia170|P1-2|digia170|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia171|P1-2|digia171|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia172|P1-2|digia172|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia173|P1-2|digia173|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia174|P1-2|digia174|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia175|P1-2|digia175|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia176|P1-2|digia176|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia177|P1-2|digia177|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia178|P1-2|digia178|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia179|P1-2|digia179|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia180|P1-2|digia180|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia181|P1-2|digia181|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia182|P1-2|digia182|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia183|P1-2|digia183|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia184|P1-2|digia184|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia185|P1-2|digia185|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia186|P1-2|digia186|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia187|P1-2|digia187|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia188|P1-2|digia188|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia189|P1-2|digia189|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia190|P1-2|digia190|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia191|P1-2|digia191|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia192|P1-2|digia192|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia193|P1-2|digia193|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia194|P1-2|digia194|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia195|P1-2|digia195|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia196|P1-2|digia196|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia197|P1-2|digia197|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia198|P1-2|digia198|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia199|P1-2|digia199|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia200|P1-2|digia200|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia201|P1-2|digia201|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia202|P1-2|digia202|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia203|P1-2|digia203|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia204|P1-2|digia204|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia205|P1-2|digia205|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia206|P1-2|digia206|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia207|P1-2|digia207|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia208|P1-2|digia208|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia209|P1-2|digia209|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia210|P1-2|digia210|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia211|P1-2|digia211|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia212|P1-2|digia212|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia213|P1-2|digia213|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia214|P1-2|digia214|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia215|P1-2|digia215|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia216|P1-2|digia216|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia217|P1-2|digia217|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia218|P1-2|digia218|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia219|P1-2|digia219|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia220|P1-2|digia220|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia221|P1-2|digia221|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia222|P1-2|digia222|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia223|P1-2|digia223|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia224|P1-2|digia224|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia225|P1-2|digia225|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia226|P1-2|digia226|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia227|P1-2|digia227|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia228|P1-2|digia228|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia229|P1-2|digia229|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia230|P1-2|digia230|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia231|P1-2|digia231|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia232|P1-2|digia232|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia233|P1-2|digia233|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia234|P1-2|digia234|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia235|P1-2|digia235|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia236|P1-2|digia236|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia237|P1-2|digia237|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia238|P1-2|digia238|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia239|P1-2|digia239|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia240|P1-2|digia240|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia241|P1-2|digia241|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia242|P1-2|digia242|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia243|P1-2|digia243|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia244|P1-2|digia244|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia245|P1-2|digia245|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia246|P1-2|digia246|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia247|P1-2|digia247|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia248|P1-2|digia248|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia249|P1-2|digia249|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia250|P1-2|digia250|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia251|P1-2|digia251|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia252|P1-2|digia252|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digia253|P1-2|digia253|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib1|P1-3|digib1|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib2|P1-3|digib2|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib3|P1-3|digib3|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib4|P1-3|digib4|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib5|P1-3|digib5|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib6|P1-3|digib6|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib7|P1-3|digib7|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib8|P1-3|digib8|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib9|P1-3|digib9|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib10|P1-3|digib10|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib11|P1-3|digib11|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib12|P1-3|digib12|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib13|P1-3|digib13|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib14|P1-3|digib14|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib15|P1-3|digib15|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib16|P1-3|digib16|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib17|P1-3|digib17|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib18|P1-3|digib18|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib19|P1-3|digib19|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib20|P1-3|digib20|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib21|P1-3|digib21|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib22|P1-3|digib22|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib23|P1-3|digib23|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib24|P1-3|digib24|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib25|P1-3|digib25|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib26|P1-3|digib26|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib27|P1-3|digib27|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib28|P1-3|digib28|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib29|P1-3|digib29|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib30|P1-3|digib30|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib31|P1-3|digib31|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib32|P1-3|digib32|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib33|P1-3|digib33|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib34|P1-3|digib34|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib35|P1-3|digib35|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib36|P1-3|digib36|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib37|P1-3|digib37|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib38|P1-3|digib38|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib39|P1-3|digib39|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib40|P1-3|digib40|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib41|P1-3|digib41|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib42|P1-3|digib42|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib43|P1-3|digib43|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib44|P1-3|digib44|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib45|P1-3|digib45|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib46|P1-3|digib46|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib47|P1-3|digib47|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib48|P1-3|digib48|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib49|P1-3|digib49|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib50|P1-3|digib50|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib51|P1-3|digib51|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib52|P1-3|digib52|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib53|P1-3|digib53|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib54|P1-3|digib54|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib55|P1-3|digib55|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib56|P1-3|digib56|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib57|P1-3|digib57|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib58|P1-3|digib58|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib59|P1-3|digib59|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib60|P1-3|digib60|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib61|P1-3|digib61|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib62|P1-3|digib62|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib63|P1-3|digib63|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib64|P1-3|digib64|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib65|P1-3|digib65|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib66|P1-3|digib66|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib67|P1-3|digib67|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib68|P1-3|digib68|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib69|P1-3|digib69|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib70|P1-3|digib70|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib71|P1-3|digib71|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib72|P1-3|digib72|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib73|P1-3|digib73|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib74|P1-3|digib74|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib75|P1-3|digib75|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib76|P1-3|digib76|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib77|P1-3|digib77|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib78|P1-3|digib78|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib79|P1-3|digib79|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib80|P1-3|digib80|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib81|P1-3|digib81|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib82|P1-3|digib82|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib83|P1-3|digib83|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib84|P1-3|digib84|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib85|P1-3|digib85|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib86|P1-3|digib86|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib87|P1-3|digib87|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib88|P1-3|digib88|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib89|P1-3|digib89|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib90|P1-3|digib90|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib91|P1-3|digib91|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib92|P1-3|digib92|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib93|P1-3|digib93|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib94|P1-3|digib94|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib95|P1-3|digib95|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib96|P1-3|digib96|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib97|P1-3|digib97|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib98|P1-3|digib98|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib99|P1-3|digib99|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib100|P1-3|digib100|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib101|P1-3|digib101|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib102|P1-3|digib102|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib103|P1-3|digib103|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib104|P1-3|digib104|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib105|P1-3|digib105|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib106|P1-3|digib106|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib107|P1-3|digib107|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib108|P1-3|digib108|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib109|P1-3|digib109|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib110|P1-3|digib110|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib111|P1-3|digib111|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib112|P1-3|digib112|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib113|P1-3|digib113|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib114|P1-3|digib114|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib115|P1-3|digib115|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib116|P1-3|digib116|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib117|P1-3|digib117|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib118|P1-3|digib118|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib119|P1-3|digib119|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib120|P1-3|digib120|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib121|P1-3|digib121|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib122|P1-3|digib122|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib123|P1-3|digib123|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib124|P1-3|digib124|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib125|P1-3|digib125|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib126|P1-3|digib126|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib127|P1-3|digib127|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib128|P1-3|digib128|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib129|P1-3|digib129|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib130|P1-3|digib130|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib131|P1-3|digib131|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib132|P1-3|digib132|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib133|P1-3|digib133|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib134|P1-3|digib134|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib135|P1-3|digib135|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib136|P1-3|digib136|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib137|P1-3|digib137|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib138|P1-3|digib138|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib139|P1-3|digib139|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib140|P1-3|digib140|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib141|P1-3|digib141|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib142|P1-3|digib142|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib143|P1-3|digib143|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib144|P1-3|digib144|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib145|P1-3|digib145|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib146|P1-3|digib146|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib147|P1-3|digib147|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib148|P1-3|digib148|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib149|P1-3|digib149|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib150|P1-3|digib150|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib151|P1-3|digib151|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib152|P1-3|digib152|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib153|P1-3|digib153|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib154|P1-3|digib154|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib155|P1-3|digib155|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib156|P1-3|digib156|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib157|P1-3|digib157|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib158|P1-3|digib158|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib159|P1-3|digib159|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib160|P1-3|digib160|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib161|P1-3|digib161|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib162|P1-3|digib162|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib163|P1-3|digib163|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib164|P1-3|digib164|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib165|P1-3|digib165|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib166|P1-3|digib166|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib167|P1-3|digib167|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib168|P1-3|digib168|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib169|P1-3|digib169|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib170|P1-3|digib170|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib171|P1-3|digib171|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib172|P1-3|digib172|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib173|P1-3|digib173|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib174|P1-3|digib174|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib175|P1-3|digib175|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib176|P1-3|digib176|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib177|P1-3|digib177|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib178|P1-3|digib178|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib179|P1-3|digib179|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib180|P1-3|digib180|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib181|P1-3|digib181|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib182|P1-3|digib182|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib183|P1-3|digib183|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib184|P1-3|digib184|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib185|P1-3|digib185|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib186|P1-3|digib186|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib187|P1-3|digib187|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
digib188|P1-3|digib188|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
